,Sesso,Categoria,Sotto_categoria,Marca,Articolo,Prezzo,Prezzo_scontato,Materiali,Colore,Gruppo,Link,Acetato,Acrilico,Alpaca,Altre_fibre,Carta,Cashmere,Cotone,Cuoio,Elastan,Fibra_metallizzata,Lana,Lino,Lyocell,Modacrilico,Modal,Pelo_di_yak,Poliammide,Poliestere,Polipropilene,Polistirene,Poliuretano,Seta,Viscosa,Cachemire,Gomma,Lana_riciclata,Metallica,Modacrilica,Nylon,N.Fibre_Differenti,Coppie
3717,1,giacche e cappotti,Giacche e Giubotti,H&M,cappotto oversize misto lana,99.0,Null,"Esterno: Poliestere 88%, Lana 12%,Fodera interna: Poliestere 100%",Grigio,4140,https://www2.hm.com/it_it/productpage.1027182004.html,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Lana/Poliestere
3718,1,giacche e cappotti,Giacche e Giubotti,H&M,cappotto in misto lana,79.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 67%, Lana 33%",Nero,4142,https://www2.hm.com/it_it/productpage.1084585003.html,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Lana/Poliestere
3719,1,giacche e cappotti,Giacche e Giubotti,H&M,cappotto corto idrorepellente,49.99,24.99,"Fodera interna: Poliestere 100%,Esterno: Poliammide 100%",Beige,4150,https://www2.hm.com/it_it/productpage.1057471001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,Poliammide/Poliestere
3720,1,giacche e cappotti,Giacche e Giubotti,H&M,soprabito in twill di cotone,79.99,39.99,"Fodera interna: Viscosa 100%,Esterno: Cotone 100%",Verde,4154,https://www2.hm.com/it_it/productpage.1065599001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Cotone/Viscosa
3721,1,pantaloni corti,Pantaloni,H&M,shorts misto lino relaxed fit,19.99,12.99,"Esterno: Lino 53%, Cotone 47%,Fodera tasca: Cotone 100%",Beige,4175,https://www2.hm.com/it_it/productpage.1059905002.html,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Lino
3722,1,pantaloni corti,Pantaloni,H&M,shorts misto lino relaxed fit,19.99,11.99,"Esterno: Lino 53%, Cotone 47%,Fodera tasca: Cotone 100%",Nero,4175,https://www2.hm.com/it_it/productpage.1059905002.html,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Lino
3723,1,pantaloni corti,Pantaloni,H&M,shorts misto lino relaxed fit,19.99,Null,"Esterno: Lino 53%, Cotone 47%,Fodera tasca: Cotone 100%",Beige,4175,https://www2.hm.com/it_it/productpage.1059905002.html,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Lino
3724,1,pantaloni corti,Pantaloni,H&M,shorts misto lino relaxed fit,24.99,12.99,"Fodera tasca: Cotone 100%,Esterno: Lino 55%, Cotone 45%",Beige,4177,https://www2.hm.com/it_it/productpage.1059933001.html,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Lino
3725,1,pantaloni corti,Pantaloni,H&M,shorts al ginocchio misto lino relaxed fit,19.99,12.99,"Fodera tasca: Cotone 100%,Esterno: Lino 55%, Cotone 45%",Nero,4183,https://www2.hm.com/it_it/productpage.1064327002.html,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Lino
3726,1,pantaloni corti,Pantaloni,H&M,shorts in felpa regular fit,9.99,5.99,"Cotone 58%, Poliestere 42%",Verde,4185,https://www2.hm.com/it_it/productpage.0967417002.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3727,1,pantaloni corti,Pantaloni,H&M,shorts in felpa regular fit,12.99,Null,"Cotone 60%, Poliestere 40%",Nero,4186,https://www2.hm.com/it_it/productpage.0956308001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3728,1,pantaloni corti,Pantaloni,H&M,shorts in felpa regular fit,12.99,Null,"Cotone 60%, Poliestere 40%",Grigio,4186,https://www2.hm.com/it_it/productpage.0956308001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3729,1,pantaloni corti,Pantaloni,H&M,shorts in felpa regular fit,12.99,Null,"Cotone 60%, Poliestere 40%",Bianco,4186,https://www2.hm.com/it_it/productpage.0956308001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3730,1,pantaloni corti,Pantaloni,H&M,shorts in felpa regular fit,12.99,Null,"Cotone 60%, Poliestere 40%",Beige,4186,https://www2.hm.com/it_it/productpage.0956308001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3731,1,pantaloni corti,Pantaloni,H&M,printed sweatshirt shorts,27.99,Null,"Cotone 60%, Poliestere 40%",Nero,4190,https://www2.hm.com/it_it/productpage.0881709004.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3732,1,pantaloni corti,Pantaloni,H&M,shorts cargo relaxed fit,22.99,Null,"Cotone 60%, Poliestere 40%",Nero,4191,https://www2.hm.com/it_it/productpage.0970367003.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3733,1,pantaloni corti,Pantaloni,H&M,shorts cargo relaxed fit,22.99,Null,"Cotone 60%, Poliestere 40%",Beige,4191,https://www2.hm.com/it_it/productpage.0970367003.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3734,1,pantaloni corti,Pantaloni,H&M,shorts felpati relaxed fit,19.99,5.99,"Fodera tasca: Cotone 60%, Poliestere 40%,Esterno: Cotone 57%, Poliestere 43%",Giallo,4198,https://www2.hm.com/it_it/productpage.0959845005.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3735,1,pantaloni corti,Pantaloni,H&M,shorts felpati relaxed fit,19.99,11.99,"Fodera tasca: Cotone 100%,Esterno: Cotone 60%, Poliestere 40%",Nero,4198,https://www2.hm.com/it_it/productpage.0959845005.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3736,1,pantaloni corti,Pantaloni,H&M,shorts con stampa regular fit,19.99,Null,"Esterno: Cotone 60%, Poliestere 40%,Fodera tasca: Cotone 100%",Viola,4200,https://www2.hm.com/it_it/productpage.1053842002.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3737,1,pantaloni corti,Pantaloni,H&M,"shorts felpa regular fit, 2 pz",19.99,Null,"Cotone 60%, Poliestere 40%,Fodera tasca: Cotone 100%",Ciano,4202,https://www2.hm.com/it_it/productpage.0945169009.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3738,1,pantaloni corti,Jeans,H&M,shorts in denim relaxed,27.99,Null,"Esterno: Cotone 100%,Fodera tasca: Poliestere 61%, Cotone 39%",Nero,4212,https://www2.hm.com/it_it/productpage.1056769002.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3739,1,pantaloni corti,Jeans,H&M,shorts in denim relaxed,27.99,Null,"Esterno: Cotone 100%,Fodera tasca: Poliestere 65%, Cotone 35%",Grigio,4212,https://www2.hm.com/it_it/productpage.1056769002.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3740,1,pantaloni corti,Jeans,H&M,shorts in denim regular,24.99,Null,"Fodera tasca: Cotone 100%,Esterno: Cotone 99%, Elastan 1%",Blu,4214,https://www2.hm.com/it_it/productpage.1045433003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3741,1,pantaloni corti,Jeans,H&M,shorts in denim relaxed,27.99,16.79,"Fodera tasca: Poliestere 65%, Cotone 35%,Esterno: Cotone 100%",Blu,4221,https://www2.hm.com/it_it/productpage.1056769006.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3742,1,pantaloni corti,Pantaloni,H&M,shorts modello chinos in cotone regular fit,9.99,Null,"Inserti: Cotone 100%,Esterno: Cotone 100%,Fodera interna: Poliestere 65%, Cotone 35%",Blu,4228,https://www2.hm.com/it_it/productpage.1039093001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3743,1,pantaloni corti,Pantaloni,H&M,shorts modello chinos in cotone regular fit,9.99,Null,"Fodera interna: Poliestere 65%, Cotone 35%,Inserti: Cotone 100%,Esterno: Cotone 100%",Nero,4228,https://www2.hm.com/it_it/productpage.1039093001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3744,1,pantaloni corti,Pantaloni,H&M,shorts modello chinos in cotone regular fit,9.99,Null,"Fodera interna: Poliestere 65%, Cotone 35%,Inserti: Cotone 100%,Esterno: Cotone 100%",Beige,4228,https://www2.hm.com/it_it/productpage.1039093001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3745,1,pantaloni corti,Pantaloni,H&M,shorts modello chinos in cotone regular fit,9.99,Null,"Inserti: Cotone 100%,Fodera interna: Poliestere 65%, Cotone 35%,Esterno: Cotone 100%",Verde,4228,https://www2.hm.com/it_it/productpage.1039093001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3746,1,pantaloni corti,Pantaloni,H&M,shorts chinos in cotone,19.99,Null,"Cotone 98%, Elastan 2%,Fodera tasca: Cotone 100%",Nero,4232,https://www2.hm.com/it_it/productpage.0849214006.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3747,1,pantaloni corti,Pantaloni,H&M,shorts cargo al ginocchio regular fit,24.99,10.99,"Fodera tasca: Cotone 100%,Esterno: Cotone 98%, Elastan 2%",Grigio,4233,https://www2.hm.com/it_it/productpage.1038486003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3748,1,pantaloni corti,Pantaloni,H&M,shorts cargo al ginocchio regular fit,24.99,15.99,"Fodera tasca: Cotone 100%,Esterno: Cotone 98%, Elastan 2%",Nero,4233,https://www2.hm.com/it_it/productpage.1038486003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3749,1,pantaloni corti,Pantaloni,H&M,shorts cargo al ginocchio regular fit,24.99,9.99,"Fodera tasca: Cotone 100%,Esterno: Cotone 98%, Elastan 2%",Verde,4233,https://www2.hm.com/it_it/productpage.1038486003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3750,1,pantaloni corti,Pantaloni,H&M,shorts cargo in twill regular fit,29.99,19.99,"Esterno: Cotone 98%, Elastan 2%,Fodera tasca: Cotone 100%",Verde,4234,https://www2.hm.com/it_it/productpage.1038375003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3751,1,pantaloni corti,Pantaloni,H&M,shorts cargo in twill regular fit,29.99,19.99,"Fodera tasca: Cotone 100%,Esterno: Cotone 98%, Elastan 2%",Nero,4234,https://www2.hm.com/it_it/productpage.1038375003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3752,1,pantaloni corti,Pantaloni,H&M,shorts cargo in twill regular fit,29.99,17.99,"Esterno: Cotone 98%, Elastan 2%,Fodera tasca: Cotone 100%",Grigio,4234,https://www2.hm.com/it_it/productpage.1038375003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3753,1,pantaloni corti,Pantaloni,H&M,shorts cargo,39.99,Null,"Fodera tasca: Poliestere 100%,Esterno: Poliammide 100%",Nero,4238,https://www2.hm.com/it_it/productpage.1063662001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,Poliammide/Poliestere
3754,1,pantaloni corti,Pantaloni,H&M,shorts cargo,39.99,Null,"Fodera tasca: Poliestere 100%,Esterno: Poliammide 100%",Giallo,4238,https://www2.hm.com/it_it/productpage.1063662001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,Poliammide/Poliestere
3755,1,pantaloni corti,Pantaloni,H&M,shorts antistrappo relaxed fit,34.99,Null,"Esterno: Poliestere 65%, Cotone 35%,Fodera tasca: Cotone 100%",Nero,4239,https://www2.hm.com/it_it/productpage.1048586001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3756,1,pantaloni corti,Pantaloni,H&M,shorts in cotone regular fit,14.99,Null,"Fodera tasca: Poliestere 65%, Cotone 35%,Esterno: Cotone 100%",Beige,4242,https://www2.hm.com/it_it/productpage.1037593003.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3757,1,pantaloni corti,Pantaloni,H&M,shorts in cotone regular fit,14.99,Null,"Esterno: Cotone 100%,Fodera tasca: Poliestere 65%, Cotone 35%",Nero,4242,https://www2.hm.com/it_it/productpage.1037593003.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3758,1,pantaloni corti,Pantaloni,H&M,shorts in cotone regular fit,14.99,Null,"Fodera tasca: Poliestere 65%, Cotone 35%,Esterno: Cotone 100%",Verde,4242,https://www2.hm.com/it_it/productpage.1037593003.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3759,1,pantaloni corti,Pantaloni,H&M,shorts in cotone regular fit,14.99,Null,"Fodera tasca: Poliestere 65%, Cotone 35%,Esterno: Cotone 100%",Viola,4242,https://www2.hm.com/it_it/productpage.1037593003.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3760,1,pantaloni corti,Pantaloni,H&M,shorts con cintura relaxed fit,19.99,8.99,"Esterno: Poliammide 100%,Fodera tasca: Poliestere 100%",Nero,4244,https://www2.hm.com/it_it/productpage.1051168001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,Poliammide/Poliestere
3761,1,pantaloni corti,Pantaloni,H&M,shorts con cintura relaxed fit,19.99,12.99,"Fodera tasca: Poliestere 100%,Esterno: Poliammide 100%",Blu,4244,https://www2.hm.com/it_it/productpage.1051168001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,Poliammide/Poliestere
3762,1,pantaloni corti,Pantaloni,H&M,shorts al ginocchio in spugna relaxed fit,19.99,Null,"Esterno: Cotone 78%, Poliestere 22%,Fodera tasca: Cotone 100%",Verde,4247,https://www2.hm.com/it_it/productpage.1054581001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3763,1,pantaloni corti,Pantaloni,H&M,shorts al ginocchio in spugna relaxed fit,19.99,Null,"Fodera tasca: Cotone 100%,Esterno: Cotone 78%, Poliestere 22%",Giallo,4247,https://www2.hm.com/it_it/productpage.1054581001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3764,1,pantaloni corti,Pantaloni,H&M,shorts al ginocchio relaxed fit,24.99,14.99,"Esterno: Cotone 58%, Poliestere 42%",Nero,4248,https://www2.hm.com/it_it/productpage.1073695001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3765,1,pantaloni corti,Pantaloni,H&M,shorts al ginocchio relaxed fit,24.99,Null,"Esterno: Cotone 58%, Poliestere 42%",Viola,4248,https://www2.hm.com/it_it/productpage.1073695001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3766,1,pantaloni corti,Pantaloni,H&M,shorts in tessuto felpato loose fit,24.99,11.99,"Fodera tasca: Cotone 100%,Esterno: Cotone 60%, Poliestere 40%",Viola,4250,https://www2.hm.com/it_it/productpage.1040020003.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
3767,1,pantaloni corti,Pantaloni,H&M,shorts in nylon relaxed fit,12.99,7.99,"Fodera tasca: Poliestere 100%,Esterno: Poliammide 100%",Nero,4252,https://www2.hm.com/it_it/productpage.1037875001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,Poliammide/Poliestere
3768,1,intimo,Biancheria intima,H&M,"slip in cotone, 3 pz",14.99,Null,"Cotone 95%, Elastan 5%",Nero,4262,https://www2.hm.com/it_it/productpage.1084673001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3769,1,intimo,Biancheria intima,H&M,"slip in cotone, 3 paia",14.99,Null,"Cotone 95%, Elastan 5%",Nero,4263,https://www2.hm.com/it_it/productpage.1102472001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3770,1,intimo,Biancheria intima,H&M,"slip in cotone, 3 pz",14.99,Null,"Cotone 95%, Elastan 5%",Bianco,4264,https://www2.hm.com/it_it/productpage.1043776002.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3771,1,intimo,Biancheria intima,H&M,boxer in jersey di cotone 3 pz,24.99,Null,"Cotone 95%, Elastan 5%",Grigio,4276,https://www2.hm.com/it_it/productpage.0938940006.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3772,1,intimo,Biancheria intima,H&M,"boxer corti in cotone, 6 pz",19.99,Null,"Cotone 95%, Elastan 5%",Nero,4291,https://www2.hm.com/it_it/productpage.0764488006.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3773,1,intimo,Biancheria intima,H&M,"boxer corti in cotone, 6 pz",19.99,Null,"Cotone 95%, Elastan 5%",Bianco,4291,https://www2.hm.com/it_it/productpage.0764488006.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3774,1,intimo,Biancheria intima,H&M,"boxer corti in cotone, 3 pz",9.99,Null,"Cotone 95%, Elastan 5%",Verde,4293,https://www2.hm.com/it_it/productpage.0564309058.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3775,1,intimo,Biancheria intima,H&M,"boxer corti in cotone, 3 pz",9.99,Null,"Cotone 95%, Elastan 5%",Nero,4293,https://www2.hm.com/it_it/productpage.0564309058.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3776,1,intimo,Biancheria intima,H&M,"boxer corti, 5 pz",24.99,Null,"Cotone 95%, Elastan 5%",Bianco,4294,https://www2.hm.com/it_it/productpage.1070268003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3777,1,intimo,Biancheria intima,H&M,"boxer corti, 5 pz",24.99,Null,"Cotone 95%, Elastan 5%",Blu,4294,https://www2.hm.com/it_it/productpage.1070268003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3778,1,intimo,Biancheria intima,H&M,"boxer corti in cotone, 3 pz",12.99,Null,"Cotone 95%, Elastan 5%",Blu,4299,https://www2.hm.com/it_it/productpage.0564310071.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3779,1,intimo,Biancheria intima,H&M,"boxer corti in cotone, 3 pz",12.99,Null,"Cotone 95%, Elastan 5%",Giallo,4299,https://www2.hm.com/it_it/productpage.0564310071.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3780,1,intimo,Biancheria intima,H&M,"boxer corti in cotone, 3 pz",12.99,Null,"Cotone 95%, Elastan 5%",Blu,4299,https://www2.hm.com/it_it/productpage.0564310071.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3781,1,intimo,Biancheria intima,H&M,"boxer corti in cotone, 3 pz",12.99,Null,"Cotone 95%, Elastan 5%",Viola,4299,https://www2.hm.com/it_it/productpage.0564310071.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3782,1,intimo,Biancheria intima,H&M,"boxer corti in cotone, 3 pz",12.99,Null,"Cotone 95%, Elastan 5%",Grigio,4299,https://www2.hm.com/it_it/productpage.0564310071.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3783,1,intimo,Biancheria intima,H&M,"boxer corti in cotone, 5 pz",24.99,Null,"Cotone 95%, Elastan 5%",Nero,4300,https://www2.hm.com/it_it/productpage.0736385001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3784,1,intimo,Biancheria intima,H&M,"boxer midi in cotone, 10 pz",44.99,Null,"Cotone 95%, Elastan 5%",Nero,4301,https://www2.hm.com/it_it/productpage.1001460001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3785,1,intimo,Biancheria intima,H&M,"boxer midi in cotone, 5 pz",24.99,Null,"Cotone 95%, Elastan 5%",Bianco,4304,https://www2.hm.com/it_it/productpage.1070271006.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3786,1,intimo,Biancheria intima,H&M,"boxer corti in cotone, 10 pz",44.99,Null,"Cotone 95%, Elastan 5%",Nero,4306,https://www2.hm.com/it_it/productpage.1001452002.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3787,1,intimo,Biancheria intima,H&M,"boxer midi, 3 pz",17.99,Null,"Cotone 95%, Elastan 5%",Nero,4313,https://www2.hm.com/it_it/productpage.1070256005.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3788,1,intimo,Biancheria intima,H&M,"boxer sportivi, 3 pz",19.99,Null,"Poliestere 92%, Elastan 8%",Nero,4314,https://www2.hm.com/it_it/productpage.0996166001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
3789,1,intimo,Biancheria intima,H&M,"boxer sportivi, 3 pz",19.99,Null,"Poliestere 90%, Elastan 10%",Blu,4314,https://www2.hm.com/it_it/productpage.0996166001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
3790,1,intimo,Biancheria intima,H&M,"boxer sportivi, 3 pz",19.99,Null,"Poliestere 90%, Elastan 10%",Verde,4314,https://www2.hm.com/it_it/productpage.0996166001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
3791,1,intimo,Biancheria intima,H&M,"boxer in cotone, 3 pz",14.99,Null,"Cotone 95%, Elastan 5%",Blu,4318,https://www2.hm.com/it_it/productpage.1070262003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3792,1,intimo,Biancheria intima,H&M,"boxer midi, 5 pz",24.99,Null,"Cotone 95%, Elastan 5%",Nero,4320,https://www2.hm.com/it_it/productpage.1001461001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3793,1,intimo,Biancheria intima,H&M,"boxer corti, 5 pz",24.99,Null,"Cotone 95%, Elastan 5%",Nero,4321,https://www2.hm.com/it_it/productpage.1001451001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
3794,1,intimo,Biancheria intima,H&M,"boxer corti, 5 pz",24.99,Null,"Cotone 95%, Elastan 5%",Bianco,4321,https://www2.hm.com/it_it/productpage.1001451001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
