,Unnamed: 0,Sesso,Categoria,Sotto_categoria,Marca,Articolo,Prezzo,Prezzo_scontato,Materiali,Colore,Gruppo,Link,Acrilico,Alluminio,Altre_fibre,Cashmere,Cotone,Cuoio,Lana,Lino,Lyocell,Modal,Poliammide,Poliestere,Polipropilene,Polistirene,Poliuretano,Seta,Viscosa,Cachemire,Gomma,Lana_riciclata,Metallica,Modacrilica,Nylon,N.Fibre_Differenti,Materiale
92,93,0,abiti,Vestiti,H&M,abito svasato in cotone,19.99,Null,Cotone 100%,Bianco,2197,https://www2.hm.com/it_it/productpage.1058984002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
93,94,0,abiti,Vestiti,H&M,abito svasato in cotone,19.99,Null,Cotone 100%,Nero,2197,https://www2.hm.com/it_it/productpage.1058984002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
94,95,0,abiti,Vestiti,H&M,h&m+ abito incrociato in satin,34.99,Null,Viscosa 100%,Nero,2198,https://www2.hm.com/it_it/productpage.1099240001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
95,96,0,abiti,Vestiti,H&M,h&m+ abito incrociato in satin,34.99,Null,Viscosa 100%,Nero,2198,https://www2.hm.com/it_it/productpage.1099240001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
96,97,0,abiti,Vestiti,H&M,abito incrociato,34.99,Null,Poliestere 100%,Beige,2200,https://www2.hm.com/it_it/productpage.1077796002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
97,98,0,abiti,Vestiti,H&M,abito incrociato,34.99,Null,Poliestere 100%,Beige,2200,https://www2.hm.com/it_it/productpage.1077796002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
98,99,0,abiti,Vestiti,H&M,abito in maglia,29.99,Null,Acrilico 100%,Giallo,2201,https://www2.hm.com/it_it/productpage.1090745007.html,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Acrilico
99,100,0,abiti,Vestiti,H&M,abito in maglia,29.99,Null,Acrilico 100%,Verde,2201,https://www2.hm.com/it_it/productpage.1090745007.html,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Acrilico
100,101,0,abiti,Vestiti,H&M,abito fantasia con laccetti,24.99,Null,Poliestere 100%,Viola,2208,https://www2.hm.com/it_it/productpage.1078565006.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
101,102,0,abiti,Vestiti,H&M,abito in maglia lavorata a pizzo,29.99,12.99,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,2219,https://www2.hm.com/it_it/productpage.1049609003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
102,103,0,abiti,Vestiti,H&M,h&m+ abito maniche palloncino,39.99,Null,Cotone 100%,Nero,2226,https://www2.hm.com/it_it/productpage.1104481001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
103,104,0,abiti,Vestiti,H&M,abito con maniche a sbuffo,29.99,12.99,Viscosa 100%,Beige,2227,https://www2.hm.com/it_it/productpage.1053089001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
104,105,0,abiti,Vestiti,H&M,abito con maniche a sbuffo,29.99,Null,Viscosa 100%,Rosa,2227,https://www2.hm.com/it_it/productpage.1053089001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
105,106,0,abiti,Vestiti,H&M,abito con maniche a palloncino,39.99,Null,Cotone 100%,Blu,2230,https://www2.hm.com/it_it/productpage.1056400006.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
106,107,0,abiti,Vestiti,H&M,abito con maniche a palloncino,39.99,Null,Cotone 100%,Nero,2230,https://www2.hm.com/it_it/productpage.1056400006.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
107,108,0,abiti,Vestiti,H&M,abito con maniche a palloncino,39.99,Null,Cotone 100%,Blu,2230,https://www2.hm.com/it_it/productpage.1056400006.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
108,109,0,abiti,Vestiti,H&M,chemisier in denim,29.99,Null,Cotone 100%,Nero,2233,https://www2.hm.com/it_it/productpage.1023493001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
109,110,0,abiti,Vestiti,H&M,chemisier in denim,29.99,Null,Cotone 100%,Blu,2233,https://www2.hm.com/it_it/productpage.1023493001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
110,111,0,abiti,Vestiti,H&M,chemisier in denim,29.99,Null,Cotone 100%,Giallo,2233,https://www2.hm.com/it_it/productpage.1023493001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
111,112,0,abiti,Vestiti,H&M,chemisier con cintura,29.99,Null,Viscosa 100%,Verde,2234,https://www2.hm.com/it_it/productpage.1042843001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
112,113,0,abiti,Vestiti,H&M,abito a maniche lunghe,29.99,8.99,Poliestere 100%,Viola,2239,https://www2.hm.com/it_it/productpage.0918443003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
113,114,0,abiti,Vestiti,H&M,abito lungo in chiffon,34.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Marrone,2241,https://www2.hm.com/it_it/productpage.1019417007.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
114,115,0,abiti,Vestiti,H&M,abito incrociato fantasia,29.99,Null,Viscosa 100%,Rosso,2251,https://www2.hm.com/it_it/productpage.1040761005.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
115,116,0,abiti,Vestiti,H&M,abito incrociato fantasia,29.99,Null,Viscosa 100%,Giallo,2251,https://www2.hm.com/it_it/productpage.1040761005.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
116,117,0,abiti,Vestiti,H&M,abito incrociato fantasia,29.99,11.99,Viscosa 100%,Grigio,2251,https://www2.hm.com/it_it/productpage.1040761005.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
117,118,0,abiti,Vestiti,H&M,abito in denim,39.99,Null,Cotone 100%,Blu,2252,https://www2.hm.com/it_it/productpage.1021165007.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
118,119,0,abiti,Vestiti,H&M,abito in denim,39.99,Null,Cotone 100%,Nero,2252,https://www2.hm.com/it_it/productpage.1021165007.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
119,120,0,abiti,Vestiti,H&M,abito in plumetis,27.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Rosso,2261,https://www2.hm.com/it_it/productpage.1081630003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
120,121,0,abiti,Vestiti,H&M,abito in plumetis,27.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,2261,https://www2.hm.com/it_it/productpage.1081630003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
121,122,0,abiti,Vestiti,H&M,abito in chiffon con schiena scoperta,29.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,2262,https://www2.hm.com/it_it/productpage.1100489001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
122,123,0,abiti,Vestiti,H&M,chemisier,29.99,13.99,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,2263,https://www2.hm.com/it_it/productpage.0930876003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
123,124,0,abiti,Vestiti,H&M,abito con nodo decorativo,59.99,Null,Poliestere 100%,Nero,2265,https://www2.hm.com/it_it/productpage.1106300001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
124,125,0,abiti,Vestiti,H&M,chemisier con maniche a palloncino,39.99,Null,Cotone 100%,Blu,2277,https://www2.hm.com/it_it/productpage.1062645001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
125,126,0,abiti,Vestiti,H&M,chemisier con maniche a palloncino,39.99,27.99,Cotone 100%,Verde,2277,https://www2.hm.com/it_it/productpage.1062645001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
126,127,0,abiti,Vestiti,H&M,chemisier con maniche a palloncino,39.99,Null,Cotone 100%,Nero,2277,https://www2.hm.com/it_it/productpage.1062645001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
127,128,0,abiti,Vestiti,H&M,abito con scollo a v,19.99,Null,Viscosa 100%,Giallo,2279,https://www2.hm.com/it_it/productpage.1046678001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
128,129,0,abiti,Vestiti,H&M,abito cut-out,34.99,14.99,Cotone 100%,Nero,2282,https://www2.hm.com/it_it/productpage.1054380002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
129,130,0,abiti,Vestiti,H&M,abito con maniche a raglan,29.99,Null,Cotone 100%,Rosso,2285,https://www2.hm.com/it_it/productpage.1068743006.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
130,131,0,abiti,Vestiti,H&M,chemisier in popeline di cotone,24.99,Null,Cotone 100%,Verde,2286,https://www2.hm.com/it_it/productpage.1083661004.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
131,132,0,abiti,Vestiti,H&M,chemisier in popeline di cotone,24.99,Null,Cotone 100%,Bianco,2286,https://www2.hm.com/it_it/productpage.1083661004.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
132,133,0,abiti,Vestiti,H&M,chemisier in popeline di cotone,24.99,Null,Cotone 100%,Nero,2286,https://www2.hm.com/it_it/productpage.1083661004.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
133,134,0,abiti,Vestiti,H&M,chemisier in denim,39.99,Null,Cotone 100%,Nero,2288,https://www2.hm.com/it_it/productpage.0945150002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
134,135,0,abiti,Vestiti,H&M,chemisier in denim,39.99,Null,Cotone 100%,Blu,2288,https://www2.hm.com/it_it/productpage.0945150002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
135,136,0,abiti,Vestiti,H&M,abito con nastro da annodare,29.99,14.99,Poliestere 100%,Giallo,2292,https://www2.hm.com/it_it/productpage.0926729002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
136,137,0,abiti,Vestiti,H&M,abito con nastro da annodare,29.99,17.99,Poliestere 100%,Grigio,2292,https://www2.hm.com/it_it/productpage.0926729002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
137,138,0,abiti,Vestiti,H&M,abito con nastro da annodare,29.99,13.99,Poliestere 100%,Verde,2292,https://www2.hm.com/it_it/productpage.0926729002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
138,139,0,abiti,Vestiti,H&M,chemisier in satin,34.99,Null,Poliestere 100%,Grigio,2299,https://www2.hm.com/it_it/productpage.1030213002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
139,140,0,abiti,Vestiti,H&M,abito con schiena scoperta,49.99,Null,Cotone 100%,Giallo,2303,https://www2.hm.com/it_it/productpage.1056739002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
140,141,0,abiti,Vestiti,H&M,h&m+ abito in denim,29.99,Null,Cotone 100%,Giallo,2309,https://www2.hm.com/it_it/productpage.1026871003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
141,142,0,abiti,Vestiti,H&M,h&m+ abito in denim,29.99,Null,Cotone 100%,Blu,2309,https://www2.hm.com/it_it/productpage.1026871003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
142,143,0,abiti,Vestiti,H&M,abito voluminoso in satin,29.99,Null,Poliestere 100%,Bianco,2310,https://www2.hm.com/it_it/productpage.1094192002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
143,144,0,abiti,Vestiti,H&M,abito voluminoso in satin,29.99,Null,Poliestere 100%,Arancione,2310,https://www2.hm.com/it_it/productpage.1094192002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
144,145,0,abiti,Vestiti,H&M,abito in lana con collo alto,79.99,Null,Lana merinos 100%,Grigio,2314,https://www2.hm.com/it_it/productpage.0917765004.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lana
145,146,0,abiti,Vestiti,H&M,abito con scollo a v,27.99,Null,Viscosa 100%,Blu,2315,https://www2.hm.com/it_it/productpage.1087411002.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
146,147,0,abiti,Vestiti,H&M,abito con scollo a v,27.99,Null,Viscosa 100%,Bianco,2315,https://www2.hm.com/it_it/productpage.1087411002.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
147,148,0,abiti,Vestiti,H&M,chemisier in denim,39.99,21.99,Cotone 100%,Blu,2322,https://www2.hm.com/it_it/productpage.0971416003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
148,149,0,abiti,Vestiti,H&M,chemisier con cintura,24.99,Null,Cotone 100%,Nero,2323,https://www2.hm.com/it_it/productpage.0983378001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
149,150,0,abiti,Vestiti,H&M,chemisier con cintura,24.99,Null,Cotone 100%,Bianco,2323,https://www2.hm.com/it_it/productpage.0983378001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
150,151,0,abiti,Vestiti,H&M,chemisier con cintura,24.99,Null,Cotone 100%,Nero,2323,https://www2.hm.com/it_it/productpage.0983378001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
151,152,0,abiti,Vestiti,H&M,chemisier con cintura,24.99,Null,Cotone 100%,Beige,2323,https://www2.hm.com/it_it/productpage.0983378001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
152,153,0,abiti,Vestiti,H&M,chemisier con cintura,24.99,Null,Cotone 100%,Verde,2323,https://www2.hm.com/it_it/productpage.0983378001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
153,154,0,abiti,Vestiti,H&M,abito fantasia,32.99,Null,Poliestere 100%,Bianco,2325,https://www2.hm.com/it_it/productpage.1110463004.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
154,155,0,abiti,Vestiti,H&M,chemisier,24.99,Null,Cotone 100%,Blu,2328,https://www2.hm.com/it_it/productpage.1042804005.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
155,156,0,abiti,Vestiti,H&M,chemisier,24.99,Null,Cotone 100%,Rosso,2328,https://www2.hm.com/it_it/productpage.1042804005.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
156,157,0,abiti,Vestiti,H&M,chemisier,24.99,Null,Cotone 100%,Verde,2328,https://www2.hm.com/it_it/productpage.1042804005.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
157,158,0,abiti,Vestiti,H&M,h&m+ abito in maglia con spacco,34.99,15.99,Poliestere 100%,Verde,2330,https://www2.hm.com/it_it/productpage.1036766001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
158,159,0,abiti,Vestiti,H&M,abito con coulisse,39.99,9.99,"Esterno: Viscosa 100%,Fodera interna: Viscosa 100%",Beige,2338,https://www2.hm.com/it_it/productpage.1071961002.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
159,160,0,abiti,Vestiti,H&M,abito cut-out,39.99,17.99,Poliestere 100%,Nero,2342,https://www2.hm.com/it_it/productpage.1059899001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
160,161,0,abiti,Vestiti,H&M,h&m+ chemisier con cintura,24.99,Null,Cotone 100%,Nero,2343,https://www2.hm.com/it_it/productpage.1062238001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
161,162,0,abiti,Vestiti,H&M,h&m+ chemisier con cintura,24.99,Null,Cotone 100%,Bianco,2343,https://www2.hm.com/it_it/productpage.1062238001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
162,163,0,abiti,Vestiti,H&M,h&m+ chemisier con cintura,24.99,Null,Cotone 100%,Viola,2343,https://www2.hm.com/it_it/productpage.1062238001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
163,164,0,abiti,Vestiti,H&M,abito incrociato in jersey,29.99,13.99,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Verde,2345,https://www2.hm.com/it_it/productpage.1006300007.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
164,165,0,abiti,Vestiti,H&M,abito con scollo a v,49.99,27.99,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Rosa,2348,https://www2.hm.com/it_it/productpage.1058459001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
165,166,0,abiti,Vestiti,H&M,abito in cotone a maniche lunghe,14.99,Null,Cotone 100%,Nero,2349,https://www2.hm.com/it_it/productpage.1108433002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
166,167,0,abiti,Vestiti,H&M,abito in cotone a maniche lunghe,14.99,Null,Cotone 100%,Blu,2349,https://www2.hm.com/it_it/productpage.1108433002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
167,168,0,abiti,Vestiti,H&M,pleated dress,39.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Ciano,2352,https://www2.hm.com/it_it/productpage.1090792003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
168,169,0,abiti,Vestiti,H&M,abito con collo a volant,34.99,15.99,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,2355,https://www2.hm.com/it_it/productpage.0945369001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
169,170,0,abiti,Vestiti,H&M,abito effetto uncinetto,59.99,29.99,Esterno: Cotone 100%,Beige,2359,https://www2.hm.com/it_it/productpage.1071261001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
170,171,0,abiti,Vestiti,H&M,abito effetto uncinetto,59.99,Null,Esterno: Cotone 100%,Giallo,2359,https://www2.hm.com/it_it/productpage.1071261001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
171,172,0,abiti,Vestiti,H&M,abito con volant,24.99,9.99,Poliestere 100%,Nero,2362,https://www2.hm.com/it_it/productpage.0903735002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
172,173,0,abiti,Vestiti,H&M,abito con scollo plissettato,34.99,17.99,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,2366,https://www2.hm.com/it_it/productpage.0939551002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
173,174,0,abiti,Vestiti,H&M,abito con scollo a v e cintura da annodare,29.99,Null,Viscosa 100%,Rosso,2370,https://www2.hm.com/it_it/productpage.1048239005.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
174,175,0,abiti,Vestiti,H&M,h&m+ chemisier oversize,19.99,Null,Cotone 100%,Verde,2372,https://www2.hm.com/it_it/productpage.1100479001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
175,176,0,abiti,Vestiti,H&M,abito con cintura da annodare,29.99,Null,Cotone 100%,Bianco,2376,https://www2.hm.com/it_it/productpage.1058983001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
176,177,0,abiti,Vestiti,H&M,abito con cintura e incrocio,34.99,15.99,Poliestere 100%,Nero,2378,https://www2.hm.com/it_it/productpage.0930877001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
177,178,0,abiti,Vestiti,H&M,abito svasato,19.99,Null,Viscosa 100%,Nero,2385,https://www2.hm.com/it_it/productpage.1054302003.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
178,179,0,abiti,Vestiti,H&M,abito drappeggiato a spalle scoperte,34.99,20.99,Poliestere 100%,Nero,2388,https://www2.hm.com/it_it/productpage.1059897001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
179,180,0,abiti,Vestiti,H&M,abito corto in viscosa,29.99,13.99,Viscosa 100%,Grigio,2390,https://www2.hm.com/it_it/productpage.0845610007.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
180,181,0,abiti,Vestiti,H&M,abito corto in viscosa,29.99,12.99,Viscosa 100%,Nero,2390,https://www2.hm.com/it_it/productpage.0845610007.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
181,182,0,abiti,Vestiti,H&M,abito in cotone con cintura da annodare,39.99,Null,Cotone 100%,Blu,2392,https://www2.hm.com/it_it/productpage.1076321002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
182,183,0,abiti,Vestiti,H&M,abito in cotone con cintura da annodare,39.99,Null,Cotone 100%,Beige,2392,https://www2.hm.com/it_it/productpage.1076321002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
183,184,0,abiti,Vestiti,H&M,abito in satin con nastro da annodare,29.99,Null,Poliestere 100%,Nero,2393,https://www2.hm.com/it_it/productpage.1030218001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
184,185,0,abiti,Vestiti,H&M,abito incrociato,29.99,15.99,Poliestere 100%,Nero,2397,https://www2.hm.com/it_it/productpage.0935840001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
185,186,0,abiti,Vestiti,H&M,abito lungo con incrocio,49.99,Null,Viscosa 100%,Beige,2400,https://www2.hm.com/it_it/productpage.1123409004.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
186,187,0,abiti,Vestiti,H&M,abito in satin con stampa,29.99,Null,Poliestere 100%,Nero,2403,https://www2.hm.com/it_it/productpage.0926736001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
187,188,0,abiti,Vestiti,H&M,abito-blazer,49.99,24.99,Poliestere 100%,Nero,2408,https://www2.hm.com/it_it/productpage.0903910002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
188,189,0,abiti,Vestiti,H&M,abito con cintura da annodare,39.99,25.99,Cotone 100%,Arancione,2419,https://www2.hm.com/it_it/productpage.1046679002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
189,190,0,abiti,Vestiti,H&M,abito con coulisse,49.99,Null,Viscosa 100%,Arancione,2420,https://www2.hm.com/it_it/productpage.1085975003.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
190,191,0,abiti,Vestiti,H&M,abito con maniche a palloncino,24.99,Null,Cotone 100%,Blu,2429,https://www2.hm.com/it_it/productpage.1032434003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
191,192,0,abiti,Vestiti,H&M,h&m+ abito in maglia a coste,34.99,13.99,Acrilico 100%,Nero,2430,https://www2.hm.com/it_it/productpage.1032942002.html,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Acrilico
192,193,0,abiti,Vestiti,H&M,abito con cut-out e torchon,39.99,Null,Viscosa 100%,Giallo,2431,https://www2.hm.com/it_it/productpage.1110320001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
193,194,0,abiti,Vestiti,H&M,abito con cut-out e torchon,39.99,Null,Viscosa 100%,Arancione,2431,https://www2.hm.com/it_it/productpage.1110320001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
